split,image,label,face_height,face_width,cheek_width,jaw_width,chin_width,eye_distance,face_ratio,cheek_ratio,jaw_ratio,chin_ratio,eye_ratio,cheek_to_jaw_ratio,jaw_angle,nose_vertical_ratio
train,data\face_shape\dataset\train\heart\Heart(567).jpg,heart,0.7634762355199923,0.8332397832935597,0.8123023900969538,0.6498887123681394,0.4612732828649274,0.5738645857675044,0.9162743436255384,0.9748723073280943,0.7799540125164383,0.5535900854873316,0.6887148180793541,1.2499099840294083,123.59873966687722,0.5742703543221567
train,data\face_shape\dataset\train\heart\Heart(568).jpg,heart,0.744293385522432,0.8577435298831971,0.8357149786030212,0.6599276393411333,0.4467778153555753,0.5637406147664777,0.8677341881247251,0.9743180210485812,0.7693764118873606,0.5208757627310988,0.657236802291292,1.2663736579322433,122.56133174190776,0.613172896695145
train,data\face_shape\dataset\train\heart\Heart(569).jpg,heart,0.7727236966746848,0.857201692504198,0.8385916300776449,0.6710852416943924,0.45300237906517,0.5820766126636141,0.9014491028561525,0.9782897507211095,0.7828790441767658,0.5284665009722336,0.6790427710929461,1.249605233398254,124.04624319164155,0.5980326580762906
train,data\face_shape\dataset\train\heart\Heart(57).jpg,heart,0.7589058375592179,0.8170153125892454,0.8018523079852765,0.6573348100911287,0.48330242407534035,0.49936288627858244,0.9288759046071368,0.981440978681397,0.8045562916170261,0.5915463475753981,0.611203827619859,1.2198537118004031,122.09797876453113,0.5101132077570713
train,data\face_shape\dataset\train\heart\Heart(570).jpg,heart,0.7539769473310903,0.832217607665459,0.820823222493741,0.6569876068834639,0.45140463983325063,0.5640144673309287,0.9059853341076863,0.9863084065192015,0.7894420892228522,0.5424117871040162,0.677724746671853,1.2493739819346974,120.03324637739523,0.5870627315157089
train,data\face_shape\dataset\train\heart\Heart(571).jpg,heart,0.7681087079192886,0.8621660451930786,0.8464790472626558,0.6732199630395207,0.4516922731309082,0.5728772247028048,0.8909057741276204,0.9818051313689699,0.7808472240271951,0.5239040387281241,0.664462753893899,1.2573588035638272,117.92938973088225,0.6131134223954711
train,data\face_shape\dataset\train\heart\Heart(572).jpg,heart,0.7726608698445728,0.8421533435425005,0.8300515866293691,0.6807503912883083,0.47990204913230294,0.5686983945898707,0.9174823988638352,0.9856299841282757,0.8083449368315109,0.5698511474330851,0.6752907875395385,1.2193185597124827,118.93935533909395,0.5918355564107856
train,data\face_shape\dataset\train\heart\Heart(573).jpg,heart,0.789560801696747,0.8619560965513519,0.8519870287671653,0.6913995510257104,0.4730848543115287,0.5381337937671211,0.9160104613863105,0.9884343671051549,0.8021285002704538,0.5488502908724937,0.6243169413386257,1.2322643650884917,123.30667101073293,0.5857085546368822
train,data\face_shape\dataset\train\heart\Heart(574).jpg,heart,0.7597767194770464,0.8577309752474915,0.8393197224458291,0.6725595802646894,0.4719273490728448,0.5188931332834585,0.885798392972597,0.9785349330582936,0.784114832824625,0.5502043912273005,0.6049602360853716,1.247948504600158,127.40657642301225,0.5461153044426397
train,data\face_shape\dataset\train\heart\Heart(575).jpg,heart,0.7451785572881515,0.8444405000027192,0.8239812885409964,0.6581634628033839,0.447504085176306,0.5440772069174314,0.8824524135042694,0.97577187325613,0.7794077413402892,0.5299415236181413,0.6443049651404444,1.2519401867604856,123.66970154390913,0.6023918956795787
train,data\face_shape\dataset\train\heart\Heart(576).jpg,heart,0.7778489791719986,0.8132005525517445,0.7943205778796164,0.6272585847007365,0.4384673336657624,0.5563898091081364,0.9565278537147864,0.9767831261146042,0.7713454974083083,0.5391872057758623,0.6841975295789448,1.2663367186255168,112.56143413710342,0.6007484054866428
train,data\face_shape\dataset\train\heart\Heart(577).jpg,heart,0.7669263618645797,0.8458333292779054,0.8287919713973875,0.6591120927711599,0.4394316669598126,0.5214300323076339,0.9067109740394255,0.9798525817195377,0.7792458277020711,0.5195251259901982,0.6164690066691777,1.2574370588663126,123.21724653208499,0.5939393247218304
train,data\face_shape\dataset\train\heart\Heart(578).jpg,heart,0.7446758847933809,0.8299757183790285,0.817372966433571,0.6564856616544419,0.45724997801791584,0.5473525571198864,0.8972261095152986,0.9848155172899864,0.7909697200980546,0.5509197051100977,0.6594802052629745,1.2450736005012952,115.36933820677373,0.6006976857552989
train,data\face_shape\dataset\train\heart\Heart(579).jpg,heart,0.7972285236602513,0.885287006188047,0.8635111233426076,0.6746533855618447,0.45874020585092967,0.5873937018009757,0.9005311476252585,0.9754024596619755,0.7620730687857167,0.5181824681085255,0.6635065212695613,1.2799329875495755,115.63587876975588,0.6267144720762332
train,data\face_shape\dataset\train\heart\Heart(58).jpg,heart,0.7558624116338488,0.8495972526829684,0.8434777132293549,0.6965273078046038,0.4777239052507281,0.5436495613709562,0.889671440493585,0.9927971289522319,0.819832344802222,0.5622945504379983,0.6398909126108272,1.2109757991943297,126.209592288198,0.555352791629066
train,data\face_shape\dataset\train\heart\Heart(580).jpg,heart,0.7897910935170286,0.855575357808026,0.8497746887227369,0.6909312190994725,0.4726722625239527,0.5825543360643621,0.9231110811097506,0.9932201540958936,0.8075632529548656,0.5524612860928271,0.6808919059530414,1.2298976587427812,112.56252810952763,0.599355272237764
train,data\face_shape\dataset\train\heart\Heart(581).jpg,heart,0.7446017993889837,0.8340452331822757,0.8176425149820471,0.6532063253015192,0.4480777110920129,0.5109682121516416,0.8927594928490591,0.980333538820617,0.78317853674342,0.5372343048858216,0.6126384898838843,1.2517369831111544,129.24235111737875,0.5649607319032544
train,data\face_shape\dataset\train\heart\Heart(582).jpg,heart,0.7696721397826302,0.8404805270168884,0.8405617036985944,0.6976637883253299,0.480410761412816,0.5347179779997864,0.9157524951998853,1.000096583655536,0.830077278294053,0.5715905912989259,0.6362050765145709,1.2048234662089545,123.01373778742038,0.5703051957460475
train,data\face_shape\dataset\train\heart\Heart(583).jpg,heart,0.7765903063052321,0.8748470624516368,0.8660956237919922,0.717735113786498,0.49927357885797385,0.5441762396803265,0.8876869336783805,0.9899966073668695,0.8204120978301573,0.5706981257487787,0.6220244235093486,1.2067064954127722,119.95072854305032,0.5674226358141656
train,data\face_shape\dataset\train\heart\Heart(584).jpg,heart,0.7673934769540001,0.863481745835703,0.855702055803779,0.6988779703341658,0.4908618181210304,0.581285505771947,0.8887199766004249,0.9909903248453797,0.8093720263394464,0.568468089207792,0.6731879493403324,1.224394088991857,125.56912334414501,0.5575563847477473
train,data\face_shape\dataset\train\heart\Heart(585).jpg,heart,0.7644044057457671,0.805931300932437,0.7990316214615898,0.652051400425956,0.4501391503582877,0.5586926441437482,0.9484734056877743,0.9914388739302413,0.8090657350962212,0.5585329045260942,0.6932261391229729,1.2254120165060887,114.91583706288237,0.6345745341537151
train,data\face_shape\dataset\train\heart\Heart(586).jpg,heart,0.7438125479866982,0.8597248246384707,0.8510566272962431,0.6962630180396054,0.4814441249816011,0.5306263962054969,0.8651751428714233,0.9899174746455964,0.8098672948433194,0.5599979332736574,0.6172049253418204,1.2223205961627457,132.04399512551362,0.5398572780693092
train,data\face_shape\dataset\train\heart\Heart(587).jpg,heart,0.737258433019364,0.8127184856248649,0.8082851359519232,0.6734859823429151,0.46806351246700706,0.5428687070118805,0.9071510566817206,0.9945450365023589,0.8286829871048155,0.5759233003136784,0.6679664811542851,1.2001513871752316,126.97227730934519,0.5736368670526477
train,data\face_shape\dataset\train\heart\Heart(588).jpg,heart,0.7429861428520704,0.8580065804779591,0.8399357365835156,0.6785897916470849,0.47674834083780193,0.5484804956832443,0.8659445740359991,0.9789385719112119,0.7908911272790837,0.5556464853360747,0.6392497542125016,1.2377665371959237,122.07628254200657,0.5681801606799576
train,data\face_shape\dataset\train\heart\Heart(589).jpg,heart,0.761141385309282,0.8638579802728712,0.853831661951873,0.6875293346662038,0.4925857262195683,0.548691176517595,0.8810955072370303,0.9883935571008661,0.7958823676653777,0.5702160974006083,0.6351636369027663,1.241883973381891,123.29193329153564,0.5281771323091883
train,data\face_shape\dataset\train\heart\Heart(59).jpg,heart,0.7712135817462293,0.8396897075143769,0.8215028582095162,0.6628302180494966,0.46115756669021446,0.5508503723606452,0.9184506786788558,0.9783409881744332,0.7893751848067613,0.5491999753758071,0.6560165825912707,1.2393865515470068,119.46056067308498,0.6001146468153852
train,data\face_shape\dataset\train\heart\Heart(590).jpg,heart,0.7627455886530206,0.8173827259748558,0.8185656409066903,0.689881559887713,0.4752684098219371,0.5257453733321749,0.933155992186314,1.00144719834937,0.8440128937945467,0.5814514972225596,0.643205877277553,1.1865306865716518,121.3645556109814,0.5685584953114233
train,data\face_shape\dataset\train\heart\Heart(591).jpg,heart,0.772182377066723,0.8528595215177335,0.8477182121465577,0.6724905647567027,0.4602104342357298,0.5506106031800976,0.9054039470563231,0.9939716808671769,0.7885127008489634,0.5396087194016989,0.6456052717805634,1.2605652132134373,119.05468695358869,0.5607608605733667
train,data\face_shape\dataset\train\heart\Heart(592).jpg,heart,0.827449816356741,0.9079781951183657,0.899232071796431,0.7244068022110094,0.5060566780642147,0.5982596303653229,0.9113102283792983,0.9903674742753106,0.7978240073447737,0.5573445274181328,0.6588920676529382,1.2413357647275343,123.98855958000829,0.5364388065587733
train,data\face_shape\dataset\train\heart\Heart(593).jpg,heart,0.7688524510608936,0.8152772575617719,0.8075173983912591,0.6542358263242822,0.44291195167124725,0.5337196482476931,0.9430564190644545,0.9904819383853292,0.8024703501246778,0.5432654321743897,0.6546480271556627,1.2342910092957833,122.17447536405356,0.5841727294344665
train,data\face_shape\dataset\train\heart\Heart(594).jpg,heart,0.770215937000787,0.8104999544631718,0.8063081378899669,0.673181462249574,0.465814857784931,0.5295702353520556,0.9502973229787945,0.994828110044767,0.8305755707234436,0.574725334924244,0.6533871253611757,1.1977574890364966,120.7432984888364,0.5751379416965575
train,data\face_shape\dataset\train\heart\Heart(595).jpg,heart,0.7852083770879873,0.8661722148896235,0.8535976512113989,0.6842101131706682,0.46545872276913963,0.5448236552564338,0.906526858735646,0.9854826055811233,0.7899238758863412,0.537374340538565,0.6290015379053239,1.2475665512393252,117.17770903188308,0.6009959624587359
train,data\face_shape\dataset\train\heart\Heart(596).jpg,heart,0.7923792138438657,0.7861580103870588,0.7684782846575994,0.62177711521147,0.43676714090948693,0.5267673080642343,1.0079134262764096,0.9775112312081449,0.7909060354232642,0.5555716982320743,0.670052713455002,1.2359385153572842,113.651906174873,0.5863583974777519
train,data\face_shape\dataset\train\heart\Heart(597).jpg,heart,0.7540663311565612,0.8530545058529324,0.844087015350624,0.6832815149926833,0.47174998815176516,0.5443137977435947,0.883960316700517,0.989487787192048,0.8009822470951016,0.5530127147972599,0.63807622374535,1.2353429689366946,122.20010131817368,0.5564694364915248
train,data\face_shape\dataset\train\heart\Heart(598).jpg,heart,0.7538470326982712,0.8238703883366415,0.8005016934960844,0.6415909451136556,0.4486514797516911,0.5168870903002404,0.9150068304072144,0.971635471827386,0.7787522821508366,0.544565608987961,0.6273888437036959,1.2476823427647943,121.08916747591303,0.5914355533648848
train,data\face_shape\dataset\train\heart\Heart(599).jpg,heart,0.7734387522689988,0.8386140678641696,0.8140468288403553,0.6437317182228347,0.4553745835717674,0.5486734132351211,0.9222821103381166,0.9707049524146625,0.7676137843267137,0.5430085196776409,0.6542621144342522,1.2645746757480174,110.84505585445325,0.5952491370354224
train,data\face_shape\dataset\train\heart\Heart(6).jpg,heart,0.9007626057719766,0.9402561445203348,0.936708576177747,0.7600061200124145,0.5293887620536022,0.6024289715337608,0.9579970426372427,0.9962270192401694,0.8082968927580116,0.56302611276597,0.6407072956072899,1.2325013595449024,120.51947710359075,0.5438363594562347
train,data\face_shape\dataset\train\heart\Heart(60).jpg,heart,0.7755415311027934,0.8600971729281591,0.8468268914933279,0.6848396992456414,0.46527278412077977,0.5236610108415746,0.9016905944040019,0.9845711835214466,0.7962352636436856,0.5409537419321833,0.6088393583004069,1.2365330053531027,122.29706211680087,0.5741340707454163
train,data\face_shape\dataset\train\heart\Heart(600).jpg,heart,0.7663141120386374,0.848650574730585,0.8473743751787407,0.689806621063831,0.4703751797631652,0.5322820014779608,0.9029795475975653,0.9984962013933126,0.8128276131584767,0.5542624889077484,0.6272098521195729,1.2284230816339603,121.8528096566194,0.5680097480770161
train,data\face_shape\dataset\train\heart\Heart(601).jpg,heart,0.7677306993602141,0.8630554697055939,0.8460616548687153,0.6866729806412198,0.4759552764439459,0.5570973051866335,0.8895496596784248,0.9803097072744634,0.7956301822355152,0.5514770407588102,0.6454942060406279,1.2321172941429226,121.01038816072321,0.5944131700524884
train,data\face_shape\dataset\train\heart\Heart(602).jpg,heart,0.8075377144607293,0.871561334170742,0.8509361723847153,0.6694095906239029,0.46789343833294916,0.5950695218315737,0.9265414639224114,0.9763353868771029,0.768057925906983,0.5368451077262764,0.6827626450383553,1.2711741575014275,117.32494985940443,0.5785581438907526
train,data\face_shape\dataset\train\heart\Heart(603).jpg,heart,0.7304550669449155,0.8317961682055353,0.814384463521606,0.6573096481489972,0.4512645760493538,0.5215645192200804,0.8781659436118265,0.9790673420370616,0.7902292331630184,0.5425182193648278,0.6270340489128134,1.2389662403631774,118.78867316440478,0.5796395012443355
train,data\face_shape\dataset\train\heart\Heart(604).jpg,heart,0.7382359567876917,0.8260906179566758,0.8133955693689573,0.6514545356968842,0.44429641683830107,0.52910036603587,0.8936500920609758,0.9846323777176896,0.7885993637214381,0.5378301207890029,0.6404870779728654,1.2485837841298304,119.29855957432228,0.5884110490126307
train,data\face_shape\dataset\train\heart\Heart(605).jpg,heart,0.7510005032383612,0.8298058209483459,0.8265045995840326,0.6821475490591189,0.47302521158655814,0.5600979415452035,0.9050316161678381,0.9960216941349719,0.822056837682248,0.5700432554762751,0.6749747078239269,1.2116214457180479,122.93561339439668,0.5877653734608584
train,data\face_shape\dataset\train\heart\Heart(606).jpg,heart,0.7769763678089735,0.8476912210533561,0.8265197786914396,0.6561935596502162,0.46043541216579065,0.5605171537446104,0.9165794672775883,0.975024582258138,0.7740950281811559,0.5431640681540213,0.6612279799808495,1.2595670386219817,114.54894003467044,0.5719371754083504
train,data\face_shape\dataset\train\heart\Heart(607).jpg,heart,0.7640543056533702,0.8448180265398195,0.8241280483387055,0.6455227365693366,0.43834772124177496,0.5713054448759912,0.9044010445453692,0.9755095445987872,0.7640967833194201,0.5188664392462676,0.6762467501030098,1.2766832237677264,117.39216685165098,0.6141865765266019
train,data\face_shape\dataset\train\heart\Heart(608).jpg,heart,0.7691004676455777,0.8920464984973558,0.8662187233830941,0.6669344326437409,0.4488250833283937,0.5637352587355251,0.8621753114228018,0.9710466044564176,0.7476453680017643,0.5031409058658214,0.6319572574805595,1.2988064208191898,126.10461762223031,0.5979044378328333
train,data\face_shape\dataset\train\heart\Heart(609).jpg,heart,0.7496126794614031,0.8244246374131724,0.8146763620492955,0.6678144909737994,0.46504800736248453,0.5478737025168319,0.909255552834387,0.9881756622479595,0.8100370375504856,0.5640879545056815,0.6645528016192183,1.2199141723644598,119.84935371422306,0.605974512858777
train,data\face_shape\dataset\train\heart\Heart(61).jpg,heart,0.7683264787384558,0.8591508596352265,0.8451014018567374,0.6838966987791051,0.4713354168205791,0.5347393219502132,0.8942858755500374,0.9836472749565145,0.7960146825313893,0.5486061167659148,0.6224044542971765,1.2357149893623052,124.94373881484789,0.5480021836294361
train,data\face_shape\dataset\train\heart\Heart(610).jpg,heart,0.7483482715592793,0.8314768218733685,0.816600036760493,0.6622621015579573,0.47024465404479054,0.5526376613265932,0.9000230095087973,0.9821079978160339,0.7964889509076633,0.5655535327915701,0.6646459008700526,1.2330466062295562,125.51864056083323,0.5545875549511292
train,data\face_shape\dataset\train\heart\Heart(611).jpg,heart,0.7388740936829056,0.8586645518296709,0.847609654535384,0.7007430591382154,0.4968764162177242,0.5277248070330613,0.8604921352680603,0.9871254761003807,0.8160847651682475,0.578661847818177,0.6145878572820641,1.2095869427201853,131.8458360555794,0.516921114226397
train,data\face_shape\dataset\train\heart\Heart(612).jpg,heart,0.6977225809970327,0.8498145947891714,0.8322608153366313,0.6726949811386842,0.471323700554991,0.5287888854290341,0.8210291812770397,0.9793439891946137,0.791578522260578,0.5546194469299749,0.622240296496932,1.2372038422642113,119.75123565874244,0.5960249362760768
train,data\face_shape\dataset\train\heart\Heart(613).jpg,heart,0.7681566574550593,0.846454644979928,0.8229372713717176,0.6562198311998236,0.4498942258431697,0.5452243634361063,0.9074988979158768,0.9722166169827469,0.7752569320656095,0.5315042318113076,0.6441270854494929,1.2540573025156372,118.91626415620073,0.6042601375845159
train,data\face_shape\dataset\train\heart\Heart(614).jpg,heart,0.7485055580147617,0.8595281473969876,0.8389142042035566,0.683156315709144,0.48557253769579717,0.5505663322473615,0.8708330963698525,0.9760171400368228,0.7948038906905242,0.5649291872131411,0.6405448546562527,1.2279974361837371,126.79771082014139,0.5647380700248702
train,data\face_shape\dataset\train\heart\Heart(615).jpg,heart,0.7675270884521884,0.8584527014041207,0.8432459462935994,0.6840267630220915,0.4754033686707152,0.5293437039095806,0.8940819770230666,0.9822858556031702,0.7968135715610996,0.5537909868454323,0.6166253575109779,1.2327674761847962,128.11822563946077,0.5479132694612918
train,data\face_shape\dataset\train\heart\Heart(616).jpg,heart,0.777824869328903,0.8678831609623001,0.8581635086995268,0.6918053185982312,0.4739267556779306,0.5653722620960409,0.896232239909412,0.9888007364355402,0.7971180335278824,0.5460720716743085,0.6514382206346322,1.2404696605085062,121.2076951987917,0.5954080866874973
train,data\face_shape\dataset\train\heart\Heart(617).jpg,heart,0.7748878153355456,0.8498309615942068,0.8516670766897473,0.7117275582996527,0.4850321092162151,0.5187001995840421,0.9118140552115511,1.0021605650753134,0.8374930903488331,0.570739513074857,0.6103569098153437,1.196619502446155,122.7207844945132,0.5668991601992988
train,data\face_shape\dataset\train\heart\Heart(618).jpg,heart,0.7830445842220033,0.8726076509783786,0.8555952637137333,0.6820741017056802,0.47280434869632865,0.5541160323589409,0.897361584377634,0.9805039673379315,0.7816503796877442,0.5418292495673337,0.6350116592923052,1.2544022146187992,117.40839019817643,0.5810013304203204
train,data\face_shape\dataset\train\heart\Heart(619).jpg,heart,0.7725597589232771,0.8489348188445456,0.8365278633718133,0.668146897461729,0.4448362774491051,0.5271707464276325,0.9100342473580955,0.9853852672816283,0.7870414578720184,0.5239934416337825,0.6209790607306525,1.2520118952131019,123.05537172272469,0.5729216854460288
train,data\face_shape\dataset\train\heart\Heart(62).jpg,heart,0.7761544598088388,0.8513145271018557,0.8382786921439899,0.6835535563647375,0.4661350857249744,0.5640025946833757,0.9117129275957669,0.9846874045457159,0.8029389075407538,0.5475474350377244,0.6625078942367154,1.2263540791186998,114.73072241647381,0.6233000783500378
train,data\face_shape\dataset\train\heart\Heart(620).jpg,heart,0.7664931004673359,0.9186487180844125,0.901254743422649,0.7321191669813403,0.49989964804152404,0.5913322394637444,0.8343701845746271,0.9810656953856814,0.7969522545113567,0.5441684489408817,0.6436978878028633,1.2310219211152267,122.88406369599505,0.624522988003615
train,data\face_shape\dataset\train\heart\Heart(621).jpg,heart,0.7832584418267484,0.8639603818280449,0.8445392506778503,0.6756895190816369,0.476305729055161,0.5570562168925642,0.9065906936258581,0.9775208081774518,0.7820839164545397,0.5513050587427986,0.6447705573187218,1.2498924829050264,109.6943816298324,0.5974466819270715
train,data\face_shape\dataset\train\heart\Heart(622).jpg,heart,0.7509324362755262,0.8567072504010509,0.8472801362419162,0.6967067576910483,0.4784461434172786,0.5509390387523899,0.8765333034405763,0.988996107883152,0.8132378445086096,0.5584709866682035,0.6430890347834438,1.2161215990639767,124.02814292311099,0.5818767788472846
train,data\face_shape\dataset\train\heart\Heart(623).jpg,heart,0.7577331350830424,0.8703652013685196,0.8611793697881912,0.696358583282627,0.48638907586872293,0.5322761308644318,0.8705921765847485,0.9894460031652402,0.8000763153073065,0.5588333208909876,0.6115549312260037,1.2366895310295463,126.56512548982893,0.5404524753651222
train,data\face_shape\dataset\train\heart\Heart(624).jpg,heart,0.7493032471691198,0.8468113508460309,0.8393481260763673,0.6874273069819709,0.48160168118771524,0.5668777587922561,0.8848526255824359,0.9911866736762477,0.811783293050072,0.568723695905301,0.6694262638613675,1.2209991042709347,121.38321470522868,0.5799952663466249
train,data\face_shape\dataset\train\heart\Heart(625).jpg,heart,0.870105854656855,0.8885859580362508,0.8727450688514251,0.7206195571096533,0.5315873139992041,0.5725632711283615,0.9792027960691204,0.9821729242494067,0.8109733792127456,0.5982396066374902,0.6443532738168738,1.2111037790202848,116.25087302181711,0.527834693169755
train,data\face_shape\dataset\train\heart\Heart(626).jpg,heart,0.7770343520681456,0.8861409189732898,0.8679196709375502,0.6988574552417036,0.49329769814670527,0.5878906417887318,0.8768744738347504,0.9794375277728384,0.7886527303709453,0.5566808704853119,0.663427937025953,1.2419123018976388,125.79522926900661,0.5580397135363159
train,data\face_shape\dataset\train\heart\Heart(627).jpg,heart,0.7986054321324275,0.8359953628271709,0.8194700839502963,0.6663243199764562,0.45160255249525505,0.5532080811963618,0.9552749544347973,0.9802328103579554,0.7970430813432735,0.5401974371819774,0.6617358250953946,1.2298366716965266,118.69764411745096,0.6325074289012242
train,data\face_shape\dataset\train\heart\Heart(628).jpg,heart,0.761841966324487,0.8461692913758148,0.835402447255333,0.6549921971611097,0.4476744251283365,0.547561080291491,0.9003422531273652,0.9872757801184493,0.7740675581551016,0.5290601179823576,0.6471058284343942,1.2754387775551583,114.29887969185225,0.6053667367477882
train,data\face_shape\dataset\train\heart\Heart(629).jpg,heart,0.8379301546435877,0.816363157007866,0.799254828363349,0.6135917716402428,0.42416902830644704,0.5310072106100903,1.0264183867811587,0.9790432376845344,0.751616197243858,0.5195837473375344,0.650454648830966,1.3025840066707461,106.93292409970574,0.5725200132878486
train,data\face_shape\dataset\train\heart\Heart(63).jpg,heart,0.7689537292526164,0.8209203581194461,0.800976792079048,0.6358366167042603,0.4398120756234041,0.5460517502647753,0.9366971127554028,0.9757058454658324,0.7745411724967166,0.5357548649797406,0.6651701896097005,1.259721084058922,118.80355572739069,0.6069588009086204
train,data\face_shape\dataset\train\heart\Heart(630).jpg,heart,0.7342499665729069,0.8268387578475376,0.8091677298128578,0.650771012274746,0.44989898346473794,0.5374207759106112,0.8880207411712752,0.9786282054790444,0.7870591528254689,0.5441193693386295,0.649970469828541,1.2433985450342078,120.95188638937489,0.5840429877795877
train,data\face_shape\dataset\train\heart\Heart(631).jpg,heart,0.8094096370144013,0.8812258976897396,0.8665708766999616,0.6913667375804328,0.489697990425032,0.6002490272227604,0.9185041419417939,0.9833697341076808,0.7845510888785158,0.5557008613896229,0.6811522775220288,1.253417078948126,121.5392051967977,0.5561866570907543
train,data\face_shape\dataset\train\heart\Heart(632).jpg,heart,0.7299362675242267,0.827977439415629,0.8094185452713668,0.637419423987671,0.43468212827775854,0.5315284983773617,0.8815895612317675,0.9775852659012537,0.7698511984065046,0.5249927203143954,0.6419601224309984,1.269836648854652,118.27820927120281,0.6000378027785406
train,data\face_shape\dataset\train\heart\Heart(633).jpg,heart,0.7599587144659286,0.7675302660458275,0.7551566599695627,0.6325209545773517,0.45786429275800933,0.5221528472392387,0.9901351752304098,0.9838786734235103,0.8240990389030278,0.5965423293557407,0.6803026152040526,1.1938840199755212,112.70729343334636,0.5805497201990447
train,data\face_shape\dataset\train\heart\Heart(634).jpg,heart,0.7874964312896706,0.8736377684558925,0.8640562228575344,0.6973286646875492,0.4654434553403654,0.5571015184267412,0.9013992523257414,0.989032587710473,0.7981896958507642,0.5327648049866383,0.6376802131750645,1.239094657387547,120.01375641809514,0.6141308958472819
train,data\face_shape\dataset\train\heart\Heart(635).jpg,heart,0.7411221586826462,0.800514765422498,0.7886760538534393,0.6202097944625056,0.42589086721511255,0.547540584211334,0.9258069815757797,0.9852111265395456,0.7747637161135553,0.5320212513386117,0.6839856150840035,1.2716278602741709,119.65139534708734,0.5681944074776812
train,data\face_shape\dataset\train\heart\Heart(636).jpg,heart,0.7939443047971021,0.8918366959580405,0.8771779346005663,0.7025618393918134,0.4953162993704239,0.5766824017633635,0.8902350715051267,0.9835634018829789,0.7877696024125787,0.5553890096867328,0.646623316103709,1.2485419580430284,119.57245851639892,0.5533598618811488
train,data\face_shape\dataset\train\heart\Heart(637).jpg,heart,0.8071713138852202,0.870680881686594,0.8534595047611786,0.698347297371392,0.4895086550698318,0.5659700153183429,0.9270575831660051,0.9802207935333829,0.8020703245701514,0.5622136254118796,0.6500315181171816,1.2221132779830828,129.6150862860461,0.5479687869268808
train,data\face_shape\dataset\train\heart\Heart(638).jpg,heart,0.7756288570980749,0.8427592611679479,0.8333123540239953,0.6832905457342213,0.4755560993749613,0.5526218524445863,0.9203445074257156,0.9887905033154303,0.8107778546239588,0.5642846317890429,0.6557291956409103,1.2195578575268737,121.86779050300255,0.58337710338825
train,data\face_shape\dataset\train\heart\Heart(639).jpg,heart,0.8176438939966509,0.8791373249315463,0.8600632301728257,0.6749136655755049,0.46507522500466053,0.600823036486191,0.9300525308265309,0.9783036230884569,0.7676999331453216,0.5290131721353925,0.6834234191262143,1.2743307389389458,110.8925323769348,0.6292669314574714
train,data\face_shape\dataset\train\heart\Heart(64).jpg,heart,0.7413095209677016,0.85480574667441,0.8366739756899044,0.6655006206461526,0.4562513361291693,0.5303729265542071,0.8672257104631536,0.9787884311084166,0.778540180895201,0.5337485597215487,0.6204601789559829,1.257209910454411,125.96536445456235,0.6046910839034787
train,data\face_shape\dataset\train\heart\Heart(640).jpg,heart,0.7341398798155387,0.8560638624729214,0.8305493628490273,0.6600392258434518,0.46477099906434355,0.5268243445447593,0.8575760664570287,0.9701955651413784,0.7710163397585653,0.5429162699634982,0.6154030880627479,1.2583333388825244,122.12234499981922,0.5828016529167762
train,data\face_shape\dataset\train\heart\Heart(641).jpg,heart,0.7670503997059367,0.8447940292144197,0.8333272182432313,0.6844950569196947,0.4830043022279106,0.5194709984480145,0.9079732729872897,0.9864265009284553,0.8102508223882829,0.5717420880413417,0.6149084634642534,1.2174335078375849,117.48991872667244,0.5808997038075734
train,data\face_shape\dataset\train\heart\Heart(642).jpg,heart,0.746793232892982,0.8248811935794776,0.8167008607194538,0.6624110509095047,0.45826536258536243,0.524319199311225,0.9053342938421934,0.9900830168954075,0.8030381296911955,0.5555531707502899,0.6356299590684105,1.2329215516530194,125.76567114135301,0.5460204474941223
train,data\face_shape\dataset\train\heart\Heart(643).jpg,heart,0.7604959525102595,0.8522095693077761,0.8434376628205381,0.6854544385287,0.474501171143864,0.5481303157542486,0.892381381175979,0.989706866945459,0.8043261460739919,0.5567893018724102,0.6431872340972165,1.2304795408881481,120.83316366638053,0.573276448977672
train,data\face_shape\dataset\train\heart\Heart(644).jpg,heart,0.7579734851324742,0.8408014566920672,0.8199042553513314,0.6552799548583829,0.4580652157182311,0.5558463472935784,0.9014892625359382,0.9751460928446165,0.7793515932244285,0.5447959349646937,0.6610910850231199,1.251227432294227,124.05565281842213,0.560276857995775
train,data\face_shape\dataset\train\heart\Heart(645).jpg,heart,0.7761154459629593,0.8512810733036729,0.8413920639992667,0.6986090893147285,0.48735096063592814,0.5518803371551328,0.9117029266855319,0.9883833793390605,0.8206561983147928,0.5724912439843216,0.6482939119195753,1.204381787853054,126.7884726587109,0.5550269874253306
train,data\face_shape\dataset\train\heart\Heart(646).jpg,heart,0.7796996739852308,0.8627524958739726,0.838911927319312,0.6489016660434562,0.46459368095191367,0.5488586239911984,0.903735054623506,0.9723668506684411,0.7521295726720739,0.5385016944880326,0.636171586423754,1.292818266956231,115.97440650610915,0.5481924874305775
train,data\face_shape\dataset\train\heart\Heart(647).jpg,heart,0.7507298100979835,0.8462949031312161,0.8241732514083385,0.6518099667547647,0.4483771585346666,0.5572423670043017,0.8870782599781113,0.9738605873188773,0.7701924758652399,0.529811956654484,0.6584493950543178,1.2644379396524683,127.84757794417631,0.5738279776576418
